student_id,name,age,plan,enrollment_months,weekly_frequency,days_since_last_visit,overdue_payments,overdue_days,plan_price,last_visit,enrollment_date,churn_probability,churn,risk_level
MOV-1316,Thiago Alencar,37,Basic Fit,20,2,1,1,23,79.9,13/04/2026,22/08/2024,0.5141924457809524,1,medio
MOV-1317,Ricardo Rocha,33,Platinum,5,2,9,0,0,129.9,05/04/2026,15/11/2025,0.46521697923559113,0,medio
MOV-1318,Eduardo Silva,25,Black VIP,1,3,11,0,0,189.9,03/04/2026,15/03/2026,0.7320735512302216,1,alto
MOV-1319,Pedro Barbosa,18,Platinum,6,4,19,0,0,129.9,26/03/2026,16/10/2025,0.7585418576993181,1,alto
MOV-1320,Pedro Barbosa,23,Basic Fit,11,1,19,0,0,79.9,26/03/2026,19/05/2025,0.95,1,alto
MOV-1321,Eduardo Nascimento,26,Platinum,1,2,19,0,0,129.9,26/03/2026,15/03/2026,0.825633991901019,1,alto
MOV-1322,Daniela Araújo,43,Basic Fit,5,6,6,1,7,79.9,08/04/2026,15/11/2025,0.5944602530276403,1,medio
MOV-1323,Bruno Araújo,40,Basic Fit,11,1,4,0,0,79.9,10/04/2026,19/05/2025,0.528490320637431,1,medio
MOV-1324,Bianca Pereira,27,Basic Fit,36,0,0,0,0,79.9,14/04/2026,30/04/2023,0.375224696937933,0,baixo
MOV-1325,João Dias,27,Basic Fit,6,6,7,0,0,79.9,07/04/2026,16/10/2025,0.3368698556497876,0,baixo
MOV-1326,Ricardo Costa,41,Platinum,2,3,6,0,0,129.9,08/04/2026,13/02/2026,0.35727594198804125,0,baixo
MOV-1327,Ana Dias,34,Basic Fit,9,2,9,0,0,79.9,05/04/2026,18/07/2025,0.5456233533848909,1,medio
MOV-1328,Vanessa Barbosa,34,Platinum,4,4,3,0,0,129.9,11/04/2026,15/12/2025,0.28575692561596033,0,baixo
MOV-1329,Helena Santos,24,Basic Fit,2,3,11,1,4,79.9,03/04/2026,13/02/2026,0.95,1,alto
MOV-1330,Igor Dias,30,Basic Fit,10,1,6,0,0,79.9,08/04/2026,18/06/2025,0.6950933320829951,1,medio
MOV-1331,André Souza,32,Basic Fit,29,0,0,0,0,79.9,14/04/2026,26/11/2023,0.4198770009903839,0,medio
MOV-1332,Juliana Alencar,31,Basic Fit,21,4,1,1,32,79.9,13/04/2026,23/07/2024,0.4688328829808982,0,medio
MOV-1333,Pedro Araújo,39,Black VIP,2,4,8,0,0,189.9,06/04/2026,13/02/2026,0.33708129969425255,0,baixo
MOV-1334,Igor Araújo,39,Black VIP,17,3,2,0,0,189.9,12/04/2026,20/11/2024,0.26936744765627096,0,baixo
MOV-1335,Isabela Ferreira,22,Basic Fit,3,3,1,0,0,79.9,13/04/2026,14/01/2026,0.3102701254317013,0,baixo
MOV-1336,Igor Silva,26,Platinum,4,4,2,0,0,129.9,12/04/2026,15/12/2025,0.25274275273335667,0,baixo
MOV-1337,Ana Mendes,25,Platinum,30,4,0,0,0,129.9,14/04/2026,27/10/2023,0.14079993604059787,0,baixo
MOV-1338,André Silva,45,Platinum,29,3,11,0,0,129.9,03/04/2026,26/11/2023,0.6769896248923342,1,medio
MOV-1339,Juliana Barbosa,54,Black VIP,2,3,0,0,0,189.9,14/04/2026,13/02/2026,0.05,0,baixo
MOV-1340,Larissa Martins,27,Black VIP,1,1,2,0,0,189.9,12/04/2026,15/03/2026,0.39695203516325694,0,baixo
MOV-1341,João Pereira,30,Basic Fit,4,2,4,0,0,79.9,10/04/2026,15/12/2025,0.37006807714762735,0,baixo
MOV-1342,Ricardo Oliveira,40,Basic Fit,10,1,10,0,0,79.9,04/04/2026,18/06/2025,0.7192886210160093,1,alto
MOV-1343,Helena Martins,24,Platinum,25,5,7,1,22,129.9,07/04/2026,25/03/2024,0.4881072566459047,0,medio
MOV-1344,William Carvalho,40,Basic Fit,1,3,0,1,16,79.9,14/04/2026,15/03/2026,0.5201437934699062,1,medio
MOV-1345,William Nascimento,31,Platinum,6,0,8,0,0,129.9,06/04/2026,16/10/2025,0.6305778170626724,1,medio
MOV-1346,Diego Lima,16,Platinum,3,2,5,1,3,129.9,09/04/2026,14/01/2026,0.4576421921047116,0,medio
MOV-1347,Mariana Silva,18,Basic Fit,1,3,0,1,3,79.9,14/04/2026,15/03/2026,0.436657958033382,0,medio
MOV-1348,Ricardo Lima,28,Basic Fit,18,3,4,1,10,79.9,10/04/2026,21/10/2024,0.44964333007915697,0,medio
MOV-1349,Helena Nascimento,44,Platinum,20,7,8,0,0,129.9,06/04/2026,22/08/2024,0.36929955575115975,0,baixo
MOV-1350,Helena Pereira,23,Basic Fit,3,1,4,0,0,79.9,10/04/2026,14/01/2026,0.44848887325613906,0,medio
MOV-1351,Carlos Nascimento,26,Basic Fit,1,2,35,0,0,79.9,10/03/2026,15/03/2026,0.8586736364123848,1,alto
MOV-1352,Diego Santos,34,Black VIP,1,5,3,1,11,189.9,11/04/2026,15/03/2026,0.3452554046533039,0,baixo
MOV-1353,Isabela Araújo,16,Platinum,7,4,5,1,4,129.9,09/04/2026,16/09/2025,0.49215031362636147,0,medio
MOV-1354,Eduardo Dias,34,Basic Fit,3,2,0,0,0,79.9,14/04/2026,14/01/2026,0.31028997365239097,0,baixo
MOV-1355,João Martins,16,Platinum,8,7,8,0,0,129.9,06/04/2026,17/08/2025,0.4078171786145056,0,medio
MOV-1356,Larissa Ribeiro,37,Black VIP,5,0,4,0,0,189.9,10/04/2026,15/11/2025,0.45644626108707487,0,medio
MOV-1357,Daniela Pereira,23,Basic Fit,2,4,4,0,0,79.9,10/04/2026,13/02/2026,0.30553517856620543,0,baixo
MOV-1358,Camila Carvalho,22,Platinum,16,1,6,0,0,129.9,08/04/2026,20/12/2024,0.5662366553936922,1,medio
MOV-1359,Diego Rocha,34,Platinum,1,1,4,1,1,129.9,10/04/2026,15/03/2026,0.663193822455651,1,medio
MOV-1360,Diego Gomes,39,Platinum,19,2,7,0,0,129.9,07/04/2026,21/09/2024,0.6009008905009809,1,medio
MOV-1361,Lucas Lima,35,Basic Fit,9,2,4,0,0,79.9,10/04/2026,18/07/2025,0.37030426341518,0,baixo
MOV-1362,Eduardo Martins,34,Platinum,21,2,3,0,0,129.9,11/04/2026,23/07/2024,0.35187642167797745,0,baixo
MOV-1363,Juliana Souza,34,Platinum,1,5,0,0,0,129.9,14/04/2026,15/03/2026,0.3520766126443021,0,baixo
MOV-1364,Thiago Mendes,35,Platinum,16,2,3,1,6,129.9,11/04/2026,20/12/2024,0.5013272066602097,1,medio
MOV-1365,Bianca Araújo,36,Platinum,1,1,3,0,0,129.9,11/04/2026,15/03/2026,0.5278243548788704,1,medio
MOV-1366,Helena Martins,28,Basic Fit,35,6,4,0,0,79.9,10/04/2026,30/05/2023,0.18541321355883375,0,baixo
MOV-1367,Felipe Ferreira,38,Basic Fit,14,0,3,0,0,79.9,11/04/2026,18/02/2025,0.4469257959576776,0,medio
MOV-1368,Ana Carvalho,24,Platinum,4,4,0,0,0,129.9,14/04/2026,15/12/2025,0.2713686936604219,0,baixo
MOV-1369,Yasmin Santos,42,Basic Fit,4,2,0,0,0,79.9,14/04/2026,15/12/2025,0.26744005494573597,0,baixo
MOV-1370,William Costa,39,Basic Fit,23,1,6,0,0,79.9,08/04/2026,24/05/2024,0.6895698142342134,1,medio
MOV-1371,Natália Costa,53,Basic Fit,27,3,5,0,0,79.9,09/04/2026,25/01/2024,0.08335207760202862,0,baixo
MOV-1372,Rafaela Ferreira,37,Platinum,26,5,1,0,0,129.9,13/04/2026,24/02/2024,0.21184096948567627,0,baixo
MOV-1373,Igor Barbosa,41,Black VIP,19,5,2,0,0,189.9,12/04/2026,21/09/2024,0.19023039307384237,0,baixo
MOV-1374,Juliana Costa,16,Basic Fit,20,3,1,0,0,79.9,13/04/2026,22/08/2024,0.33902608523980926,0,baixo
MOV-1375,Mariana Martins,41,Black VIP,10,5,0,0,0,189.9,14/04/2026,18/06/2025,0.25111407174178096,0,baixo
MOV-1376,Ana Nascimento,43,Black VIP,1,1,1,0,0,189.9,13/04/2026,15/03/2026,0.45936192127983533,0,medio
MOV-1377,João Mendes,47,Basic Fit,1,2,1,1,8,79.9,13/04/2026,15/03/2026,0.3994547636799271,0,baixo
MOV-1378,Bianca Oliveira,33,Basic Fit,12,5,0,0,0,79.9,14/04/2026,19/04/2025,0.28818487455163677,0,baixo
MOV-1379,Lucas Alencar,28,Platinum,6,0,3,0,0,129.9,11/04/2026,16/10/2025,0.48880454033308485,0,medio
MOV-1380,Thiago Araújo,21,Basic Fit,10,2,2,0,0,79.9,12/04/2026,18/06/2025,0.2793498355377516,0,baixo
MOV-1381,Helena Barbosa,22,Platinum,3,5,6,0,0,129.9,08/04/2026,14/01/2026,0.38867918962422243,0,baixo
MOV-1382,Ricardo Ferreira,31,Basic Fit,12,3,4,1,1,79.9,10/04/2026,19/04/2025,0.4717013551542437,0,medio
MOV-1383,Felipe Martins,16,Platinum,3,7,2,0,0,129.9,12/04/2026,14/01/2026,0.3766061421098932,0,baixo
MOV-1384,Mateus Ribeiro,24,Platinum,7,5,3,0,0,129.9,11/04/2026,16/09/2025,0.3413306028845415,0,baixo
MOV-1385,Bianca Barbosa,32,Platinum,7,1,3,0,0,129.9,11/04/2026,16/09/2025,0.48759725565576884,0,medio
MOV-1386,Letícia Dias,32,Platinum,2,2,12,0,0,129.9,02/04/2026,13/02/2026,0.7890398485687903,1,alto
MOV-1387,Natália Dias,22,Black VIP,25,2,20,0,0,189.9,25/03/2026,25/03/2024,0.6843623674267834,1,medio
MOV-1388,João Almeida,19,Black VIP,8,1,8,0,0,189.9,06/04/2026,17/08/2025,0.5790344451327316,1,medio
MOV-1389,Diego Ribeiro,21,Basic Fit,24,1,4,0,0,79.9,10/04/2026,24/04/2024,0.4588902707215657,0,medio
MOV-1390,William Santos,29,Platinum,3,5,13,0,0,129.9,01/04/2026,14/01/2026,0.7613013711192781,1,alto
MOV-1391,Larissa Rocha,53,Basic Fit,2,3,0,1,12,79.9,14/04/2026,13/02/2026,0.33782708311545256,0,baixo
MOV-1392,William Almeida,42,Black VIP,1,3,5,0,0,189.9,09/04/2026,15/03/2026,0.13984230191832658,0,baixo
MOV-1393,Igor Carvalho,34,Basic Fit,1,1,3,0,0,79.9,11/04/2026,15/03/2026,0.494804323527638,0,medio
MOV-1394,Yasmin Nascimento,37,Platinum,1,0,0,1,1,129.9,14/04/2026,15/03/2026,0.7142358821811328,1,alto
MOV-1395,Natália Martins,42,Black VIP,1,4,0,0,0,189.9,14/04/2026,15/03/2026,0.27200928620891507,0,baixo
MOV-1396,Rafaela Martins,38,Platinum,27,2,3,0,0,129.9,11/04/2026,25/01/2024,0.27887546655892936,0,baixo
MOV-1397,Rafaela Rocha,28,Black VIP,29,1,1,0,0,189.9,13/04/2026,26/11/2023,0.2698774600723708,0,baixo
MOV-1398,Ricardo Almeida,23,Basic Fit,33,4,1,0,0,79.9,13/04/2026,29/07/2023,0.12903988800055266,0,baixo
MOV-1399,Lucas Pereira,30,Basic Fit,38,3,1,1,2,79.9,13/04/2026,01/03/2023,0.3943701137049632,0,baixo
MOV-1400,Felipe Nascimento,42,Platinum,8,2,6,0,0,129.9,08/04/2026,17/08/2025,0.5033608626013103,1,medio
MOV-1401,Yasmin Oliveira,29,Black VIP,9,2,0,1,2,189.9,14/04/2026,18/07/2025,0.48152237001641585,0,medio
MOV-1402,André Carvalho,20,Platinum,1,3,6,0,0,129.9,08/04/2026,15/03/2026,0.5078977132929842,1,medio
MOV-1403,Camila Barbosa,16,Platinum,1,5,7,0,0,129.9,07/04/2026,15/03/2026,0.41161974828098646,0,medio
MOV-1404,Thiago Gomes,30,Basic Fit,17,6,4,0,0,79.9,10/04/2026,20/11/2024,0.2827843278455592,0,baixo
MOV-1405,Ricardo Almeida,21,Platinum,23,3,1,0,0,129.9,13/04/2026,24/05/2024,0.357525819922789,0,baixo
MOV-1406,Pedro Pereira,27,Black VIP,18,2,0,0,0,189.9,14/04/2026,21/10/2024,0.29030929828192353,0,baixo
MOV-1407,Eduardo Silva,46,Platinum,21,2,2,1,17,129.9,12/04/2026,23/07/2024,0.40878113975717223,0,medio
MOV-1408,Isabela Santos,31,Platinum,3,4,9,0,0,129.9,05/04/2026,14/01/2026,0.43368970048052413,0,medio
MOV-1409,Letícia Gomes,24,Platinum,7,0,0,0,0,129.9,14/04/2026,16/09/2025,0.4420741124493014,0,medio
MOV-1410,Ricardo Rocha,35,Platinum,7,4,6,0,0,129.9,08/04/2026,16/09/2025,0.47576980745486686,0,medio
MOV-1411,Mariana Carvalho,51,Platinum,60,1,3,0,0,129.9,11/04/2026,10/05/2021,0.3258357621886276,0,baixo
MOV-1412,Felipe Lima,30,Platinum,35,4,11,0,0,129.9,03/04/2026,30/05/2023,0.6705132504258053,1,medio
MOV-1413,Thiago Martins,16,Platinum,10,3,2,0,0,129.9,12/04/2026,18/06/2025,0.3307693523778357,0,baixo
MOV-1414,Juliana Mendes,38,Basic Fit,1,1,6,0,0,79.9,08/04/2026,15/03/2026,0.6815608437020941,1,medio
MOV-1415,Helena Silva,35,Black VIP,3,4,6,0,0,189.9,08/04/2026,14/01/2026,0.4531583867505492,0,medio
MOV-1416,Mariana Lima,32,Platinum,5,2,1,1,9,129.9,13/04/2026,15/11/2025,0.5142035494143051,1,medio
MOV-1417,Bruno Silva,29,Platinum,24,3,0,0,0,129.9,14/04/2026,24/04/2024,0.1890912677958776,0,baixo
MOV-1418,Daniela Martins,23,Platinum,2,5,0,1,27,129.9,14/04/2026,13/02/2026,0.5130705548341769,1,medio
MOV-1419,Bruno Alencar,47,Platinum,2,3,6,0,0,129.9,08/04/2026,13/02/2026,0.22627574032763115,0,baixo
MOV-1420,Ana Pereira,16,Basic Fit,5,2,3,0,0,79.9,11/04/2026,15/11/2025,0.3559129513528663,0,baixo
MOV-1421,Felipe Alencar,28,Basic Fit,31,5,0,0,0,79.9,14/04/2026,27/09/2023,0.16024616215282572,0,baixo
MOV-1422,João Ribeiro,28,Platinum,8,4,1,0,0,129.9,13/04/2026,17/08/2025,0.26027814460313276,0,baixo
MOV-1423,Gabriel Oliveira,40,Basic Fit,12,3,0,1,4,79.9,14/04/2026,19/04/2025,0.4955515894556324,0,medio
MOV-1424,Igor Mendes,44,Platinum,5,3,0,0,0,129.9,14/04/2026,15/11/2025,0.3349424505875148,0,baixo
MOV-1425,Pedro Ferreira,29,Platinum,2,4,1,0,0,129.9,13/04/2026,13/02/2026,0.2576521316127119,0,baixo
MOV-1426,Camila Costa,33,Basic Fit,3,1,0,1,3,79.9,14/04/2026,14/01/2026,0.7119100105277947,1,alto
MOV-1427,Letícia Alencar,34,Basic Fit,19,3,1,0,0,79.9,13/04/2026,21/09/2024,0.287608073226303,0,baixo
MOV-1428,Larissa Almeida,42,Basic Fit,26,2,4,0,0,79.9,10/04/2026,24/02/2024,0.37345252292775105,0,baixo
MOV-1429,William Ribeiro,42,Platinum,8,3,4,0,0,129.9,10/04/2026,17/08/2025,0.28085750691602523,0,baixo
MOV-1430,Rafaela Oliveira,26,Black VIP,5,5,0,0,0,189.9,14/04/2026,15/11/2025,0.19773829279771488,0,baixo
MOV-1431,João Dias,36,Platinum,19,2,1,0,0,129.9,13/04/2026,21/09/2024,0.36192656975065096,0,baixo
MOV-1432,Lucas Mendes,35,Basic Fit,13,4,9,0,0,79.9,05/04/2026,20/03/2025,0.40486028007343444,0,medio
MOV-1433,Diego Souza,30,Platinum,1,2,0,0,0,129.9,14/04/2026,15/03/2026,0.40793086830002084,0,medio
MOV-1434,Isabela Gomes,35,Basic Fit,5,1,0,1,24,79.9,14/04/2026,15/11/2025,0.6159008803660102,1,medio
MOV-1435,Eduardo Costa,32,Platinum,13,3,1,0,0,129.9,13/04/2026,20/03/2025,0.2864902831383186,0,baixo
MOV-1436,Thiago Costa,33,Platinum,10,4,4,0,0,129.9,10/04/2026,18/06/2025,0.32386070735012745,0,baixo
MOV-1437,Camila Alencar,18,Basic Fit,45,4,0,0,0,79.9,14/04/2026,03/08/2022,0.29909032842836614,0,baixo
MOV-1438,Isabela Santos,22,Basic Fit,24,1,20,0,0,79.9,25/03/2026,24/04/2024,0.9165286079692999,1,alto
MOV-1439,Larissa Lima,40,Black VIP,1,3,1,0,0,189.9,13/04/2026,15/03/2026,0.19282041363846705,0,baixo
MOV-1440,Fernanda Martins,19,Basic Fit,15,5,1,1,8,79.9,13/04/2026,19/01/2025,0.4196228967021561,0,medio
MOV-1441,Gabriel Alencar,36,Platinum,4,2,6,0,0,129.9,08/04/2026,15/12/2025,0.5525911093892221,1,medio
MOV-1442,Fernanda Ribeiro,31,Black VIP,13,2,1,0,0,189.9,13/04/2026,20/03/2025,0.2758948909484149,0,baixo
MOV-1443,Daniela Nascimento,42,Basic Fit,11,4,2,0,0,79.9,12/04/2026,19/05/2025,0.25538781410870004,0,baixo
MOV-1444,Camila Araújo,38,Basic Fit,8,4,3,0,0,79.9,11/04/2026,17/08/2025,0.30512832726102923,0,baixo
MOV-1445,Ricardo Rocha,27,Basic Fit,23,5,0,1,4,79.9,14/04/2026,24/05/2024,0.47906144431089737,0,medio
MOV-1446,Daniela Ribeiro,29,Basic Fit,14,4,9,0,0,79.9,05/04/2026,18/02/2025,0.4257521948240778,0,medio
MOV-1447,Bruno Lima,16,Basic Fit,26,2,3,1,8,79.9,11/04/2026,24/02/2024,0.4348942526516263,0,medio
MOV-1448,Vanessa Dias,30,Basic Fit,3,1,1,0,0,79.9,13/04/2026,14/01/2026,0.5131967935775209,1,medio
MOV-1449,Daniela Oliveira,19,Black VIP,5,2,2,0,0,189.9,12/04/2026,15/11/2025,0.29987930105138627,0,baixo
MOV-1450,Natália Barbosa,29,Basic Fit,11,4,0,0,0,79.9,14/04/2026,19/05/2025,0.316084173840787,0,baixo
MOV-1451,Diego Gomes,25,Basic Fit,40,0,6,0,0,79.9,08/04/2026,31/12/2022,0.5075088584594271,1,medio
MOV-1452,William Ribeiro,23,Black VIP,5,7,3,0,0,189.9,11/04/2026,15/11/2025,0.167588196046621,0,baixo
MOV-1453,Diego Nascimento,43,Platinum,1,1,12,0,0,129.9,02/04/2026,15/03/2026,0.9097501197952277,1,alto
MOV-1454,Mariana Souza,19,Platinum,7,5,3,0,0,129.9,11/04/2026,16/09/2025,0.18320549060320973,0,baixo
MOV-1455,João Costa,22,Basic Fit,9,3,8,0,0,79.9,06/04/2026,18/07/2025,0.39061977152561794,0,baixo
MOV-1456,Diego Mendes,25,Black VIP,19,2,1,0,0,189.9,13/04/2026,21/09/2024,0.3350383750224809,0,baixo
MOV-1457,Pedro Costa,27,Basic Fit,15,3,0,1,8,79.9,14/04/2026,19/01/2025,0.48327802614161475,0,medio
MOV-1458,Natália Araújo,23,Black VIP,40,3,14,0,0,189.9,31/03/2026,31/12/2022,0.5044199383403363,1,medio
MOV-1459,Ricardo Silva,28,Platinum,18,3,1,0,0,129.9,13/04/2026,21/10/2024,0.21469860350229453,0,baixo
MOV-1460,Yasmin Dias,35,Basic Fit,4,3,8,0,0,79.9,06/04/2026,15/12/2025,0.451196847491951,0,medio
MOV-1461,William Carvalho,38,Platinum,12,4,1,0,0,129.9,13/04/2026,19/04/2025,0.3263899941929511,0,baixo
MOV-1462,Lucas Nascimento,38,Platinum,13,1,0,0,0,129.9,14/04/2026,20/03/2025,0.46067288064424805,0,medio
MOV-1463,Carlos Araújo,16,Black VIP,60,5,6,0,0,189.9,08/04/2026,10/05/2021,0.24038543555947453,0,baixo
MOV-1464,Fernanda Costa,35,Basic Fit,1,2,7,1,12,79.9,07/04/2026,15/03/2026,0.7188622130760529,1,alto
MOV-1465,Camila Mendes,36,Basic Fit,2,6,9,1,1,79.9,05/04/2026,13/02/2026,0.6839916580668816,1,medio
MOV-1466,Thiago Carvalho,25,Basic Fit,2,2,10,0,0,79.9,04/04/2026,13/02/2026,0.500463446397875,1,medio
MOV-1467,Fernanda Carvalho,48,Basic Fit,10,7,3,0,0,79.9,11/04/2026,18/06/2025,0.17794344433933143,0,baixo
MOV-1468,Rafaela Pereira,42,Black VIP,1,2,2,0,0,189.9,12/04/2026,15/03/2026,0.298135419563074,0,baixo
MOV-1469,Gabriel Ferreira,30,Platinum,12,1,6,0,0,129.9,08/04/2026,19/04/2025,0.7045878140288985,1,alto
MOV-1470,Larissa Mendes,26,Platinum,19,2,4,0,0,129.9,10/04/2026,21/09/2024,0.3234044191672836,0,baixo
MOV-1471,Eduardo Dias,48,Platinum,6,3,16,0,0,129.9,29/03/2026,16/10/2025,0.6009780449595434,1,medio
MOV-1472,André Alencar,31,Platinum,9,4,2,1,4,129.9,12/04/2026,18/07/2025,0.41757956901303617,0,medio
MOV-1473,Yasmin Santos,32,Platinum,29,1,0,1,9,129.9,14/04/2026,26/11/2023,0.5467685478690985,1,medio
MOV-1474,Pedro Pereira,32,Basic Fit,10,0,4,1,11,79.9,10/04/2026,18/06/2025,0.6939845530883028,1,medio
MOV-1475,William Nascimento,55,Platinum,2,4,2,0,0,129.9,12/04/2026,13/02/2026,0.1490125396339314,0,baixo
MOV-1476,Fernanda Araújo,29,Basic Fit,5,3,2,0,0,79.9,12/04/2026,15/11/2025,0.2618728235042799,0,baixo
MOV-1477,Mateus Nascimento,31,Basic Fit,9,2,4,0,0,79.9,10/04/2026,18/07/2025,0.42548374132757083,0,medio
MOV-1478,Diego Gomes,23,Basic Fit,2,1,12,1,2,79.9,02/04/2026,13/02/2026,0.95,1,alto
MOV-1479,Juliana Santos,28,Basic Fit,11,3,1,0,0,79.9,13/04/2026,19/05/2025,0.31192074089635713,0,baixo
MOV-1480,Rafaela Gomes,21,Basic Fit,60,7,2,0,0,79.9,12/04/2026,10/05/2021,0.13987526837871112,0,baixo
MOV-1481,Eduardo Lima,23,Platinum,12,1,11,0,0,129.9,03/04/2026,19/04/2025,0.95,1,alto
MOV-1482,Camila Araújo,16,Black VIP,5,4,11,0,0,189.9,03/04/2026,15/11/2025,0.6373832164104417,1,medio
MOV-1483,João Alencar,40,Black VIP,4,3,1,0,0,189.9,13/04/2026,15/12/2025,0.1704270472611606,0,baixo
MOV-1484,Eduardo Costa,33,Platinum,32,6,6,0,0,129.9,08/04/2026,28/08/2023,0.30381917066828645,0,baixo
MOV-1485,Fernanda Costa,34,Basic Fit,24,6,2,0,0,79.9,12/04/2026,24/04/2024,0.32914914616272023,0,baixo
MOV-1486,Natália Rocha,31,Basic Fit,7,2,13,0,0,79.9,01/04/2026,16/09/2025,0.8529950882420104,1,alto
MOV-1487,Gabriel Barbosa,32,Basic Fit,5,1,6,0,0,79.9,08/04/2026,15/11/2025,0.6507580919222605,1,medio
MOV-1488,Bruno Silva,48,Black VIP,14,2,3,0,0,189.9,11/04/2026,18/02/2025,0.05,0,baixo
MOV-1489,Isabela Costa,24,Basic Fit,4,0,8,0,0,79.9,06/04/2026,15/12/2025,0.7038546207485857,1,alto
MOV-1490,Fernanda Ferreira,34,Platinum,1,3,30,0,0,129.9,15/03/2026,15/03/2026,0.7924959728744474,1,alto
MOV-1491,Letícia Ribeiro,34,Basic Fit,4,2,2,1,3,79.9,12/04/2026,15/12/2025,0.5023807127459912,1,medio
MOV-1492,Bianca Almeida,43,Platinum,6,5,2,0,0,129.9,12/04/2026,16/10/2025,0.36806234884254474,0,baixo
MOV-1493,Bianca Dias,36,Black VIP,3,2,4,0,0,189.9,10/04/2026,14/01/2026,0.25091834432075744,0,baixo
MOV-1494,Isabela Costa,36,Platinum,2,3,5,0,0,129.9,09/04/2026,13/02/2026,0.3045683327973594,0,baixo
MOV-1495,João Almeida,19,Basic Fit,1,5,6,0,0,79.9,08/04/2026,15/03/2026,0.45530049255765376,0,medio
MOV-1496,Juliana Rocha,23,Platinum,11,4,3,1,19,129.9,11/04/2026,19/05/2025,0.46180415714927664,0,medio
MOV-1497,Bruno Ribeiro,20,Platinum,11,1,2,0,0,129.9,12/04/2026,19/05/2025,0.43038666096912864,0,medio
MOV-1498,Isabela Alencar,16,Basic Fit,2,5,8,0,0,79.9,06/04/2026,13/02/2026,0.371520218337262,0,baixo
MOV-1499,Vanessa Mendes,35,Basic Fit,34,2,15,0,0,79.9,30/03/2026,29/06/2023,0.7253907516777224,1,alto
MOV-1500,Letícia Alencar,29,Black VIP,6,4,9,0,0,189.9,05/04/2026,16/10/2025,0.3261815381699751,0,baixo
MOV-1501,Felipe Nascimento,35,Basic Fit,1,6,5,0,0,79.9,09/04/2026,15/03/2026,0.3165739767387029,0,baixo
MOV-1502,Fernanda Almeida,32,Platinum,2,2,2,0,0,129.9,12/04/2026,13/02/2026,0.38633668346142575,0,baixo
MOV-1503,Igor Nascimento,34,Platinum,14,1,4,0,0,129.9,10/04/2026,18/02/2025,0.5663745169906323,1,medio
MOV-1504,Daniela Pereira,45,Platinum,2,3,0,0,0,129.9,14/04/2026,13/02/2026,0.3649982052086997,0,baixo
MOV-1505,Camila Barbosa,32,Platinum,1,3,3,1,23,129.9,11/04/2026,15/03/2026,0.4525525081975285,0,medio
MOV-1506,Larissa Pereira,38,Platinum,11,4,7,0,0,129.9,07/04/2026,19/05/2025,0.5245609088930024,1,medio
MOV-1507,Felipe Costa,28,Platinum,8,2,1,0,0,129.9,13/04/2026,17/08/2025,0.39042276884947485,0,baixo
MOV-1508,Yasmin Silva,40,Platinum,17,3,3,0,0,129.9,11/04/2026,20/11/2024,0.2979026360447281,0,baixo
MOV-1509,Mateus Rocha,19,Basic Fit,17,1,0,0,0,79.9,14/04/2026,20/11/2024,0.5853548627898659,1,medio
MOV-1510,Fernanda Carvalho,16,Basic Fit,38,2,9,1,1,79.9,05/04/2026,01/03/2023,0.5325284238526292,1,medio
MOV-1511,Yasmin Pereira,53,Platinum,1,4,2,0,0,129.9,12/04/2026,15/03/2026,0.0725040319074849,0,baixo
MOV-1512,Camila Carvalho,50,Black VIP,1,5,4,0,0,189.9,10/04/2026,15/03/2026,0.05837867538969421,0,baixo
MOV-1513,Vanessa Rocha,16,Basic Fit,52,2,2,0,0,79.9,12/04/2026,05/01/2022,0.28927317730845414,0,baixo
MOV-1514,João Alencar,31,Basic Fit,12,3,4,1,69,79.9,10/04/2026,19/04/2025,0.5814066503799671,1,medio
MOV-1515,Larissa Almeida,33,Basic Fit,15,2,6,0,0,79.9,08/04/2026,19/01/2025,0.47305243355140836,0,medio
MOV-1516,Isabela Ribeiro,39,Platinum,1,1,1,0,0,129.9,13/04/2026,15/03/2026,0.4920814757295819,0,medio
MOV-1517,Felipe Lima,49,Platinum,1,3,3,0,0,129.9,11/04/2026,15/03/2026,0.08896846046262959,0,baixo
MOV-1518,Larissa Barbosa,21,Basic Fit,2,5,7,0,0,79.9,07/04/2026,13/02/2026,0.43565621582567504,0,medio
MOV-1519,Eduardo Santos,21,Platinum,6,5,5,1,8,129.9,09/04/2026,16/10/2025,0.5169542078700944,1,medio
MOV-1520,Ricardo Lima,31,Basic Fit,1,2,0,1,13,79.9,14/04/2026,15/03/2026,0.5372996571424383,1,medio
MOV-1521,Isabela Araújo,22,Basic Fit,7,4,4,0,0,79.9,10/04/2026,16/09/2025,0.2524309796395007,0,baixo
MOV-1522,Diego Gomes,16,Platinum,9,2,2,0,0,129.9,12/04/2026,18/07/2025,0.281662175979893,0,baixo
MOV-1523,Felipe Almeida,29,Platinum,1,0,6,0,0,129.9,08/04/2026,15/03/2026,0.6315207436743611,1,medio
MOV-1524,Felipe Ferreira,40,Basic Fit,1,5,0,0,0,79.9,14/04/2026,15/03/2026,0.29897618005696314,0,baixo
MOV-1525,Carlos Barbosa,31,Platinum,5,3,2,0,0,129.9,12/04/2026,15/11/2025,0.30018603476529826,0,baixo
MOV-1526,João Costa,38,Platinum,1,2,0,0,0,129.9,14/04/2026,15/03/2026,0.3138883314723163,0,baixo
